row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,numPlayers,text,playerId,spellchecked,is.chitchat,target,role,countCorrect,speaker,submitted
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,"I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head?",Q5Bs5Daz3vBi66sSW,"I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head?",FALSE,/experiment/tangram_B.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,Hard to describe,Q5Bs5Daz3vBi66sSW,Hard to describe,FALSE,/experiment/tangram_B.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,is the base like a lightning bolt?,XBjhcfLtesgASpEW2,is the base like a lightning bolt?,FALSE,/experiment/tangram_B.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,good description! I think I got it,8qpTxRSMtKdunwcqh,good description! I think I got it,TRUE,/experiment/tangram_B.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,or is it a backwards l shape?,XBjhcfLtesgASpEW2,or is it a backwards l shape?,FALSE,/experiment/tangram_B.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,"the main body isn't a clear shape, but the diamond and triangle on the top are clear",Q5Bs5Daz3vBi66sSW,"the main body isn't a clear shape, but the diamond and triangle on the top are clear",FALSE,/experiment/tangram_B.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
FSWWK4E8vW82TAEj2,1,"JPWv4De39s28TqGom,qXgr5tso3ZcLRZdcc",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,0,1,6,thanks,XBjhcfLtesgASpEW2,thanks,TRUE,/experiment/tangram_B.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
DbPixQuxnDFGyFp9Y,2,"QQuJ9Rvwp7ZwM5Rot,yYHC9y269BS7FXSaK",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,0,2,6,okay it has a straight left edge and a diamond on the top,Q5Bs5Daz3vBi66sSW,okay it has a straight left edge and a diamond on the top,FALSE,/experiment/tangram_J.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
DbPixQuxnDFGyFp9Y,2,"QQuJ9Rvwp7ZwM5Rot,yYHC9y269BS7FXSaK",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,0,2,6,Perfect,XBjhcfLtesgASpEW2,Perfect,TRUE,/experiment/tangram_J.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
DbPixQuxnDFGyFp9Y,2,"QQuJ9Rvwp7ZwM5Rot,yYHC9y269BS7FXSaK",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,0,2,6,got it,xzEFcLxSaz7ZmqRw6,got it,TRUE,/experiment/tangram_J.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
DbPixQuxnDFGyFp9Y,2,"QQuJ9Rvwp7ZwM5Rot,yYHC9y269BS7FXSaK",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,0,2,6,sort of like half a candle,Q5Bs5Daz3vBi66sSW,sort of like half a candle,FALSE,/experiment/tangram_J.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,person leaning backwards with arms in the air,Q5Bs5Daz3vBi66sSW,person leaning backwards with arms in the air,FALSE,/experiment/tangram_C.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,got it,xzEFcLxSaz7ZmqRw6,got it,TRUE,/experiment/tangram_C.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,Is the body a parallelogram,SNKZcpXznSxMQbtXL,Is the body a parallelogram,FALSE,/experiment/tangram_C.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,yeah,Q5Bs5Daz3vBi66sSW,yeah,TRUE,/experiment/tangram_C.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,Great thanks,SNKZcpXznSxMQbtXL,Great thanks,TRUE,/experiment/tangram_C.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
sak5gtLxPjDF2TdZR,3,"sou8Xx4YHRTEbz855,pM7XAxG9MhNtQ3vy7",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,3,0,3,6,Got it thanks,XBjhcfLtesgASpEW2,Got it thanks,TRUE,/experiment/tangram_C.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
WutJfnmN5bGNsWh7L,4,"DcKKMAAA3kxWg6iHN,zTZbucztDQxaFPdou",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,4,0,4,6,person bending their knees and holding hands out in front of them. diamond head,Q5Bs5Daz3vBi66sSW,person bending their knees and holding hands out in front of them. diamond head,FALSE,/experiment/tangram_L.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
WutJfnmN5bGNsWh7L,4,"DcKKMAAA3kxWg6iHN,zTZbucztDQxaFPdou",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,4,0,4,6,same as before?,XBjhcfLtesgASpEW2,same as before?,FALSE,/experiment/tangram_L.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
WutJfnmN5bGNsWh7L,4,"DcKKMAAA3kxWg6iHN,zTZbucztDQxaFPdou",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,4,0,4,6,no,Q5Bs5Daz3vBi66sSW,no,TRUE,/experiment/tangram_L.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
WutJfnmN5bGNsWh7L,4,"DcKKMAAA3kxWg6iHN,zTZbucztDQxaFPdou",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,4,0,4,6,Got it thanks,XBjhcfLtesgASpEW2,Got it thanks,TRUE,/experiment/tangram_L.png,listener,3,Q5Bs5Daz3vBi66sSW,TRUE
WutJfnmN5bGNsWh7L,4,"DcKKMAAA3kxWg6iHN,zTZbucztDQxaFPdou",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,4,0,4,6,"just bending knees, not kneeling down",Q5Bs5Daz3vBi66sSW,"just bending knees, not kneeling down",FALSE,/experiment/tangram_L.png,speaker,3,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,two triangles on the head,Q5Bs5Daz3vBi66sSW,two triangles on the head,FALSE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,Triangle body too?,SNKZcpXznSxMQbtXL,Triangle body too?,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,looks like a bunny?,xzEFcLxSaz7ZmqRw6,looks like a bunny?,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,body is triangle,Q5Bs5Daz3vBi66sSW,body is triangle,FALSE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,lightning bolt base?,XBjhcfLtesgASpEW2,lightning bolt base?,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,body looks like a mountain,Q5Bs5Daz3vBi66sSW,body looks like a mountain,FALSE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,yes like a triangle,XBjhcfLtesgASpEW2,yes like a triangle,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,Small triangle for feet?,5J7qybS6Kinu3Cgrf,Small triangle for feet?,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
y4wTwLiEpyPQTpBtb,5,"5gtMSARj82bArJdmH,XM6ea7SXWZywn6w3H",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,5,0,5,6,yeah,Q5Bs5Daz3vBi66sSW,yeah,TRUE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
q7aGDCnNnvXnjmis9,6,"E74E9aRws8rGRBDKb,eS5iZo922ZLwYJufy",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,6,0,6,6,erm like lots of weird shapes. Doesn't look like anything,Q5Bs5Daz3vBi66sSW,erm like lots of weird shapes. Doesn't look like anything,FALSE,/experiment/tangram_G.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
q7aGDCnNnvXnjmis9,6,"E74E9aRws8rGRBDKb,eS5iZo922ZLwYJufy",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,6,0,6,6,any way to be more specific?,8qpTxRSMtKdunwcqh,any way to be more specific?,TRUE,/experiment/tangram_G.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
q7aGDCnNnvXnjmis9,6,"E74E9aRws8rGRBDKb,eS5iZo922ZLwYJufy",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,6,0,6,6,Small triangle in bottom right?,5J7qybS6Kinu3Cgrf,Small triangle in bottom right?,FALSE,/experiment/tangram_G.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
q7aGDCnNnvXnjmis9,6,"E74E9aRws8rGRBDKb,eS5iZo922ZLwYJufy",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,6,0,6,6,"flat base bottom left, diamond near the top, small triangle bottom right",Q5Bs5Daz3vBi66sSW,"flat base bottom left, diamond near the top, small triangle bottom right",FALSE,/experiment/tangram_G.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
q7aGDCnNnvXnjmis9,6,"E74E9aRws8rGRBDKb,eS5iZo922ZLwYJufy",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,6,0,6,6,got it,XBjhcfLtesgASpEW2,got it,TRUE,/experiment/tangram_G.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
Xo24ce7p68JhQzup2,7,"GXdLFW4AwZaRTQHeH,vNcBb9LBFEPYo3s8a",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,7,0,7,6,"like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them",Q5Bs5Daz3vBi66sSW,"like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them",FALSE,/experiment/tangram_A.png,speaker,4,Q5Bs5Daz3vBi66sSW,TRUE
Xo24ce7p68JhQzup2,7,"GXdLFW4AwZaRTQHeH,vNcBb9LBFEPYo3s8a",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,7,0,7,6,square on their back?,XBjhcfLtesgASpEW2,square on their back?,FALSE,/experiment/tangram_A.png,listener,4,Q5Bs5Daz3vBi66sSW,TRUE
Xo24ce7p68JhQzup2,7,"GXdLFW4AwZaRTQHeH,vNcBb9LBFEPYo3s8a",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,7,0,7,6,lifting the foot up in front of them not behind,Q5Bs5Daz3vBi66sSW,lifting the foot up in front of them not behind,FALSE,/experiment/tangram_A.png,speaker,4,Q5Bs5Daz3vBi66sSW,TRUE
Xo24ce7p68JhQzup2,7,"GXdLFW4AwZaRTQHeH,vNcBb9LBFEPYo3s8a",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,7,0,7,6,foot lifting up to the left,5J7qybS6Kinu3Cgrf,foot lifting up to the left,FALSE,/experiment/tangram_A.png,listener,4,Q5Bs5Daz3vBi66sSW,TRUE
Xo24ce7p68JhQzup2,7,"GXdLFW4AwZaRTQHeH,vNcBb9LBFEPYo3s8a",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,7,0,7,6,yeah,Q5Bs5Daz3vBi66sSW,yeah,TRUE,/experiment/tangram_A.png,speaker,4,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,boring shape just one big shape and a diamond on top. Like the candle one but not a flat top under the diamond,Q5Bs5Daz3vBi66sSW,boring shape just one big shape and a diamond on top. Like the candle one but not a flat top under the diamond,FALSE,/experiment/tangram_H.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,got it thanks,XBjhcfLtesgASpEW2,got it thanks,TRUE,/experiment/tangram_H.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,think i got it,8qpTxRSMtKdunwcqh,think i got it,TRUE,/experiment/tangram_H.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,there's a triangle on the bottom right,SNKZcpXznSxMQbtXL,there's a triangle on the bottom right,FALSE,/experiment/tangram_H.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,?,SNKZcpXznSxMQbtXL,?,TRUE,/experiment/tangram_H.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
tEuCqnKKXQPaKkdAz,8,"Yo4mb3rTn5skRfXrE,75dd3Gkoswzp6eLZA",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,8,0,8,6,yeah sticks out a bit,Q5Bs5Daz3vBi66sSW,yeah sticks out a bit,FALSE,/experiment/tangram_H.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
QPb7oTr5BRkeDGkrE,9,"htgRJYBDs5pyvSF6f,dGdmWutBwdmPBsRdv",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,9,0,9,6,like a priest holding hands out. little feet sticking out at the bottom,Q5Bs5Daz3vBi66sSW,like a priest holding hands out. little feet sticking out at the bottom,FALSE,/experiment/tangram_D.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
QPb7oTr5BRkeDGkrE,9,"htgRJYBDs5pyvSF6f,dGdmWutBwdmPBsRdv",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,9,0,9,6,got it thanks,XBjhcfLtesgASpEW2,got it thanks,TRUE,/experiment/tangram_D.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
QPb7oTr5BRkeDGkrE,9,"htgRJYBDs5pyvSF6f,dGdmWutBwdmPBsRdv",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,9,0,9,6,To the left?,SNKZcpXznSxMQbtXL,To the left?,FALSE,/experiment/tangram_D.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
QPb7oTr5BRkeDGkrE,9,"htgRJYBDs5pyvSF6f,dGdmWutBwdmPBsRdv",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,9,0,9,6,hands out to the left?,xzEFcLxSaz7ZmqRw6,hands out to the left?,FALSE,/experiment/tangram_D.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
QPb7oTr5BRkeDGkrE,9,"htgRJYBDs5pyvSF6f,dGdmWutBwdmPBsRdv",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,9,0,9,6,yeah facing left,Q5Bs5Daz3vBi66sSW,yeah facing left,FALSE,/experiment/tangram_D.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,"person sitting down with legs out in front of them, facing left, head hanging forwards a bit",Q5Bs5Daz3vBi66sSW,"person sitting down with legs out in front of them, facing left, head hanging forwards a bit",FALSE,/experiment/tangram_F.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,got it,xzEFcLxSaz7ZmqRw6,got it,TRUE,/experiment/tangram_F.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,legs bent?,XBjhcfLtesgASpEW2,legs bent?,FALSE,/experiment/tangram_F.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,yeah,Q5Bs5Daz3vBi66sSW,yeah,TRUE,/experiment/tangram_F.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,two triangles out the back or no?,XBjhcfLtesgASpEW2,two triangles out the back or no?,FALSE,/experiment/tangram_F.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
xjKjquDRoZHZYyLfK,10,"3K6uFpyMsB9ntEZm7,JgLj7Kg7aC9D7SzL9",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,10,0,10,6,no,Q5Bs5Daz3vBi66sSW,no,TRUE,/experiment/tangram_F.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
zvTyZihfFfWFj5LAf,11,"qxiBRwaWLf7nkuJ4X,7mjxNTZwR4QQcyHZq",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,11,0,11,6,like an ice skater . with two triangles sticking out to the left and a tiny one at the right,Q5Bs5Daz3vBi66sSW,like an ice skater . with two triangles sticking out to the left and a tiny one at the right,FALSE,/experiment/tangram_I.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
aoEGcivLH3m9CaXvQ,12,"GeBWzgvT2JcsooBTN,zw2qmDXMoHLfu4DPa",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,0,1,12,6,the one with two triangles on the top,Q5Bs5Daz3vBi66sSW,the one with two triangles on the top,FALSE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
aoEGcivLH3m9CaXvQ,12,"GeBWzgvT2JcsooBTN,zw2qmDXMoHLfu4DPa",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,0,1,12,6,bunny?,XBjhcfLtesgASpEW2,bunny?,FALSE,/experiment/tangram_E.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
aoEGcivLH3m9CaXvQ,12,"GeBWzgvT2JcsooBTN,zw2qmDXMoHLfu4DPa",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,0,1,12,6,yeah,Q5Bs5Daz3vBi66sSW,yeah,TRUE,/experiment/tangram_E.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
mdfw5fYq2cqAJWExR,13,"eoXW9JDtjy67WfrCc,SGpHfJaQgkNaSsYav",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,1,1,13,6,person sitting with legs out bent to the left again,Q5Bs5Daz3vBi66sSW,person sitting with legs out bent to the left again,FALSE,/experiment/tangram_F.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
GANuHZWMZzWepMQY2,14,"EuyhoJjF8FFJZB63c,jCHmwGC8NCjzaXRD2",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,1,14,6,the weird shapes again that doesn't look like anything. small triangle in bottom right,Q5Bs5Daz3vBi66sSW,the weird shapes again that doesn't look like anything. small triangle in bottom right,FALSE,/experiment/tangram_G.png,speaker,5,Q5Bs5Daz3vBi66sSW,TRUE
GANuHZWMZzWepMQY2,14,"EuyhoJjF8FFJZB63c,jCHmwGC8NCjzaXRD2",zviCQXNM4xWoYTmoY,2022-03-31T18:51:12Z,2,1,14,6,can't remember which one,XBjhcfLtesgASpEW2,can't remember which one,TRUE,/experiment/tangram_G.png,listener,5,Q5Bs5Daz3vBi66sSW,TRUE
