_id,index,stageIds,gameId,createdAt,data.target,data.targetNum,data.repNum,data.trialNum,data.numPlayers,data.chat,data.countCorrect,data.speaker,data.submitted,data.player_KoWnWfwfFfHpBEqxf_response,data.player_KoWnWfwfFfHpBEqxf_correct,data.player_KoWnWfwfFfHpBEqxf_time,data.player_ZZ2uFm5b7CT93ysvK_response,data.player_ZZ2uFm5b7CT93ysvK_correct,data.player_ZZ2uFm5b7CT93ysvK_time,data.player_GxEQ2BLzxfs4Cqyy7_response,data.player_GxEQ2BLzxfs4Cqyy7_correct,data.player_GxEQ2BLzxfs4Cqyy7_time,data.player_rmoEFT2XgGTnZhYpW_response,data.player_rmoEFT2XgGTnZhYpW_correct,data.player_rmoEFT2XgGTnZhYpW_time,data.player_5Gzn93BmdSuETb3Mp_response,data.player_5Gzn93BmdSuETb3Mp_correct,data.player_5Gzn93BmdSuETb3Mp_time,data.player_GhSwhtB4khdc4eAnc_response,data.player_GhSwhtB4khdc4eAnc_correct,data.player_GhSwhtB4khdc4eAnc_time,data.player_MowFo8goxY3jaDFQD_response,data.player_MowFo8goxY3jaDFQD_correct,data.player_MowFo8goxY3jaDFQD_time,data.player_R4cH2Wvnq7Hup22hE_response,data.player_R4cH2Wvnq7Hup22hE_correct,data.player_R4cH2Wvnq7Hup22hE_time,data.player_3xbue5SXsZhMFcoXD_response,data.player_3xbue5SXsZhMFcoXD_correct,data.player_3xbue5SXsZhMFcoXD_time,data.player_Fwpuw5PorJiL2CQq2_response,data.player_Fwpuw5PorJiL2CQq2_correct,data.player_Fwpuw5PorJiL2CQq2_time,data.player_MyYcSeQuKzZXPgcps_response,data.player_MyYcSeQuKzZXPgcps_correct,data.player_MyYcSeQuKzZXPgcps_time,data.player_qQkeWn5pRw2Tnh2qW_response,data.player_qQkeWn5pRw2Tnh2qW_correct,data.player_qQkeWn5pRw2Tnh2qW_time,data.player_3HnY6cEiKRnaoCzuW_response,data.player_3HnY6cEiKRnaoCzuW_correct,data.player_3HnY6cEiKRnaoCzuW_time,data.player_BZR8ycLX8WhmqH72E_response,data.player_BZR8ycLX8WhmqH72E_correct,data.player_BZR8ycLX8WhmqH72E_time,data.player_LwwqwHtfDjbas9Tdh_response,data.player_LwwqwHtfDjbas9Tdh_correct,data.player_LwwqwHtfDjbas9Tdh_time,data.player_uvhyttbZHh9TDNmvo_response,data.player_uvhyttbZHh9TDNmvo_correct,data.player_uvhyttbZHh9TDNmvo_time,data.player_fJ5SPaT8HAEdyFqFi_response,data.player_fJ5SPaT8HAEdyFqFi_correct,data.player_fJ5SPaT8HAEdyFqFi_time,data.player_n2TFijxL2YKrrbvs2_response,data.player_n2TFijxL2YKrrbvs2_correct,data.player_n2TFijxL2YKrrbvs2_time,data.player_HsaRPYbfJeycoTian_response,data.player_HsaRPYbfJeycoTian_correct,data.player_HsaRPYbfJeycoTian_time,data.player_fZhQqjRbuauuDGkYA_response,data.player_fZhQqjRbuauuDGkYA_correct,data.player_fZhQqjRbuauuDGkYA_time,data.player_5ce5qcb55STKFDRba_response,data.player_5ce5qcb55STKFDRba_correct,data.player_5ce5qcb55STKFDRba_time,data.player_EkSyo876Mn7vCJxtd_response,data.player_EkSyo876Mn7vCJxtd_correct,data.player_EkSyo876Mn7vCJxtd_time
MXEM8BKmGWf5CoGkx,35,"mbpuuotrCsxp89abn,tP2soXrrx7n75Jm7n",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_L.png,11,2,35,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
5WckAdtGFXttJAFPB,36,"xoS3ExnWABpfsQxbW,ApewpRhsQhFatCPDs",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_G.png,0,3,36,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
QT7gkKdPDBKhkgZoe,37,"diANkT5ANzGrstdGW,D7dLkA2euGu7gfLmY",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_C.png,1,3,37,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
iNtBQj8fnr9bqBviq,38,"8RPFBwD2597ZFEFqw,NvrTQWTxqTXebPDN8",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_K.png,2,3,38,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
iZq5vNhPeYF7W7TLn,39,"EMsYjj2BTzsEvtmig,Nh3eXjaSBkQLRqtj3",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_F.png,3,3,39,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
omozPktoBw6TD8rNc,40,"eqNTon4rqe6yTrZvh,uKZcrhPExiNJ9sDcm",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_H.png,4,3,40,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
5yNxtwx4FH2t2iHQZ,41,"ufx6EgJq43Cc3RmfL,HPbZK5uGXgrtPby58",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_D.png,5,3,41,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
BGanCT9sq275bccry,42,"zzCutfZXT4FYvnGFT,CQXnni4F5aWDpFeYe",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_A.png,6,3,42,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
kpGEhKxbLivnvEdfu,43,"scWiLhYgfoJsFuaRX,BbaLTxjkZoou7ucAt",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_E.png,7,3,43,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
PbZLz5PrPJFFbK6it,44,"GXsadGXHZdgFarJLf,NBZNvrMxhawRs6Pij",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_I.png,8,3,44,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
3ydejbjPETv6XuZDr,45,"tExxnsXwJmSmjqGDQ,Tsozn3CRScN76EPfH",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_L.png,9,3,45,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
jKdGQDe77stGgkYGh,46,"iReyxE9THkkzAfMdw,mH4yieMx5qrmSu6aG",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_B.png,10,3,46,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
9zMEF8Hbg7wtbYKw9,47,"T3roeLEM2CfusBmQX,mZQz34Ev9kg8v83fz",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_J.png,11,3,47,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
aGsm7kmgxrFrmt4ty,48,"SNY9E6cugGCWzuRhy,6Xk78bAok9B9FTuRD",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_A.png,0,4,48,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
TEjsDP3RF92jNLrtW,49,"QMa8gecFvTP3fYKzj,hh6WFfthKXQpwMQiR",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_K.png,1,4,49,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
fvuYRWaGcbbWcpmXE,50,"a6njWnYPXjo5yD4K3,xaNjj72HNDg87ZXw3",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_E.png,2,4,50,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
5P9gaK5GfX32c9PJg,51,"C9avdCZCM5Pf5p5ww,NPQ3w3dr6gzRv4B3d",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_F.png,3,4,51,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
QsAP4xEHQRyvEu57q,52,"iPrao8niLingjDGZ7,NcSTheGMQLi3sukPi",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_G.png,4,4,52,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
QF3qx6BYy3TdDaN9S,53,"6MB4r5gtcwkLe7gA4,WRFF3ZwnB7tmCwY7o",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_C.png,5,4,53,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
YfjkMjzJBsENybMCM,54,"THEk39betZRXayAzc,bBQimKFaNuouCYfvy",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_D.png,6,4,54,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
9y5n25YL3DoivhmiW,55,"B7zMZpWES3fTzBpJE,mdSuCN3JPHciYax6d",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_J.png,7,4,55,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
pdba8YZimMkx6nfch,56,"JGGfAhStTzzHhCZDq,ZcGyZiJySqerBFS5g",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_L.png,8,4,56,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
YmHL9A375bArtfB4T,57,"7RKeAjMcxESw8aD7o,kxvmfctxXNEge2ZPx",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_B.png,9,4,57,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
gvpfTL7Ac7sfQBHXj,58,"RJGzvY7uSMeXtNS2t,628uYGobGYLkbrzA8",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_H.png,10,4,58,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
sts7WM8upyqWz93Co,59,"CA64aanDgoEzbFDN4,dwr8s7EmWc5yevAH5",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_I.png,11,4,59,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
ixCxdfZ5zyQzPcSXa,60,"dTssSXG8E8TDvoZHe,PLnfe4RQfQAKvT5nb",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_I.png,0,5,60,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
EEYccLcLRCqRvtjWt,61,"yi76DkF7EGfRKcbAx,3Rc5HHCG97fTbvsDf",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_J.png,1,5,61,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
GxBdAybp3bZeRLx3B,62,"LNthgMXJtNJvmAvfi,ppHSWh38KdbiKLoi6",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_G.png,2,5,62,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
pBzgrJ33THxStMFGa,63,"woH2XooBP3xo3nGXz,fPLGWdJjJvT9EjgQ2",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_A.png,3,5,63,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
6uz7JSsJkcxLovDAW,64,"pAkCnAyWRwWbYdT8k,BNMHiQ6Kr5RcJQ8iR",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_L.png,4,5,64,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
5eL26fgtsNqMtZPLB,65,"JWai97aJTs6WngcZf,eFPGmZYy8jsTHjk53",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_C.png,5,5,65,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
9vHgGZo4hLTR9Sxry,66,"uh2joZmWuELnKT2uK,BHF2kpYQbBp3AHACy",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_F.png,6,5,66,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
czzNeauKShatbAANP,67,"9Ri35ZSzvFsyyDN2v,ouFbao5FSDAypEhkQ",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_D.png,7,5,67,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
CaTtjedfs6XpS7xhC,68,"QroyMsLQgqFi6FyoF,PpqBmTcE7E8wYqvzS",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_H.png,8,5,68,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
jwvQQZpruXFZYDKtH,69,"vEFQurvqgeiZGRpSg,G6rkxL3ZTtPnr3g7w",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_K.png,9,5,69,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
eheLGmKCgqpj7SQjb,70,"2F8jgRF3RXm4xb6Py,W4bXeCeKLYgk8H6zN",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_B.png,10,5,70,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
TuGZ2yku2ei63RSRE,71,"uWGRppmGinB4caN29,sr73KbSnvN7oMnWGq",ZAwsYDWZmqC8KjfKq,2021-04-14T17:21:29Z,/experiment/tangram_E.png,11,5,71,4,,0,BZR8ycLX8WhmqH72E,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,
pC2hfDAR7jRepqQwp,0,"SDWP8986gQputgMha,mCkCsSRoF7qyZt9fJ",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_F.png,0,0,0,4,,0,Ac5RTuSycPR54Pos7,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CuDbz8FRhpDNL6jzL,1,"TikrDXfwbLtZkL7rS,TF7WYWrvw7J8watWK",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_G.png,1,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uHtBSHsyPxvjnH6nF,2,"APivAGxXuZuuLKzTr,AyjrtzcBccwLdGjQc",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_C.png,2,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x3FwufqF6AJB3SYHX,3,"DimcQTJqHdh5A9rt8,RXw2iSrfKGPPjng52",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_D.png,3,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dEcph3iqW7ndbJYmk,4,"cpcDc5zvQches7czv,tDqtBg37G88kyHSat",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_I.png,4,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hMbXbb4sh4x5Epbt7,5,"8WjtSmmSENFauTZY7,6ugutAmqncpZpHMGx",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_B.png,5,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Zx5pfnNHuoLSwByn,6,"B2YpYCi8bvCb5KdXD,7xjsuekw3ESBduNQi",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_E.png,6,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgpsXvF8GejdhMCHD,7,"LFYh9eQyYWmQhiKQz,c9knX4AykWpWbxPi2",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_L.png,7,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nKMXwXyNDgpYMKub9,8,"9K2oYmQt8CyB56WKQ,u5jbrEnXHYEwmS6n6",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_K.png,8,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foeHmZsihxjuRJTwr,9,"XDj8NwctXj5cSYcGE,SBx9ja45tebiZoDsA",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_J.png,9,0,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgwhvcmdpvddoixGL,10,"k8B7nYK2HzmpbEaaK,YyL2Xe9iZqQnAYTCj",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_H.png,10,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rFvApBDA3cxTfQ4Fx,11,"JFLMeDD8HZRAeRYCQ,4bqKQpBCYjToeR2wy",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_A.png,11,0,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt7pvSRvXs9aJM6Q2,12,"RNKWfHKkjZKFmuQCd,NbcSmHDLhixdxyNmx",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_D.png,0,1,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3XpXTwoZPXCCXEFbK,13,"XADNeqo7aKwgofxjd,AMKt8ByfoAkLs4DLj",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_H.png,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jepwNFeHYDM7WcfMM,14,"WKkTZmkNGqTMgYPe4,gHLqLxyku8bB9J9uS",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_I.png,2,1,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eqvXZNHg33dTqBpt5,15,"psdBWxkRrTMonCKHZ,XXRQeiZLG38GkZNWc",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_L.png,3,1,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xn36HMGS9FvBnkQ75,16,"XZwYH8kjhFLAM9ZxJ,D62G8Y8qPt9Cx7rHi",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_A.png,4,1,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6aYtpYDvYdR4zrFR,17,"jPThMsJ6bbKK7NGeL,KkXjB9hKpmLzksZfW",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_G.png,5,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sxCKLeLqrYZWDXyWC,18,"fruoDQTDWCPX28dqM,5b4w2qWBhfZwyYozd",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_F.png,6,1,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fb8kzpnP5QKNhrR7,19,"ZPd5cNJg22yyXBBzG,ssYvxig88cLEfSwLJ",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_B.png,7,1,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rgDeu5qtxcHD4KDbj,20,"GanRrLLHxn2EFaSbM,ffRgZhPERyhsxwaGn",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_K.png,8,1,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jtrjL6miMitETE3CN,21,"grmorAcwjX6Zprz5z,t7Qc3tZvtHoyDHiqm",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_J.png,9,1,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEBzxRHdtRLqkRypx,22,"yC7ffz6kzNsaRg8Pn,gBuh6KuDZTPPSF3Xj",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_E.png,10,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QnvS5pGawN4Nbkca4,23,"LpJaJG4AgGPQfHGxz,JzZPSWSNsgACs8Fit",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_C.png,11,1,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDkeesEiLcY3vYgBP,24,"5NLJT4nG8k68P4xXk,GZr72staYpYuth4XH",SRT4NqpJHGKP5ghAS,2021-04-14T17:32:50Z,/experiment/tangram_G.png,0,2,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
